Gerçek Değerler,Tahmin Edilen Değerler
49850,45620.684
36099,40984.566
29995,38177.094
15000,13441.481
12695,11644.718
12499,18171.848
30480,25375.932
14990,14963.316
24999,28467.39
12990,14968.406
16490,14796.995
16995,13967.56
8798,9920.194
5481,5634.6987
12890,10456.716
25780,23426.484
9595,10750.31
9990,9948.956
18886,18417.334
9950,8772.9795
21945,24280.729
21950,24627.127
26697,31505.768
6995,7847.269
50800,45835.406
14998,13884.241
31600,27976.502
14750,12880.179
21535,20504.873
32910,33949.15
9900,11604.069
19229,19960.762
11295,12325.794
17800,16984.357
15295,19217.342
8763,8236.757
35990,30293.908
6399,6461.983
27988,26483.146
12998,14002.943
15590,19181.764
21500,23399.15
10995,9639.572
21498,24670.639
10490,9045.106
10490,9602.764
13898,14248.5205
33888,26765.854
18999,15897.9
11998,12142.333
16999,16209.944
37980,40055.96
17990,14279.168
7559,8133.253
9995,9700.159
22950,23191.139
8295,7683.0825
33000,33585.797
10498,11404.94
22995,20222.615
8750,11749.771
15840,16908.586
28610,28637.002
17480,20412.623
6995,5493.9365
26480,28192.125
20000,23295.684
32995,33374.33
8000,7252.4385
21950,21844.541
7960,7851.8667
10650,9751.437
7985,9342.508
5998,7832.949
14495,14616.196
16990,22254.334
9800,12222.776
36799,36277.625
7291,8814.444
18998,18311.064
18890,18011.139
15599,16000.772
7995,10938.925
11062,11648.214
10485,10682.333
11000,9104.128
21998,21903.271
14495,14146.985
7851,8083.0396
39990,32542.033
43990,44329.58
16500,13793.211
6790,7526.9272
16995,19854.838
17400,19614.635
17495,13895.2705
21500,21671.553
11205,12304.384
9490,10539.813
10995,14597.909
36980,37017.508
36799,42527.484
12295,12361.432
6000,7151.3003
27440,25771.545
16998,12523.763
15199,18660.068
44995,40775.188
13900,16669.17
12996,13389.381
22699,34056.492
17250,17183.182
5979,4730.599
17970,17564.03
23570,23357.982
14250,15395.128
12998,12302.6875
11795,10176.86
16000,16649.08
6488,7042.0493
13790,14538.62
21950,25451.445
13995,11893.126
20949,18436.525
16970,14548.091
9999,10661.6875
11000,15240.862
11295,12778.174
10730,12051.878
23500,24902.65
12999,14030.314
17990,18307.451
32498,26391.873
14990,14881.401
16995,13493.939
9790,14231.683
7298,8349.868
21498,22979.814
24850,25984.822
30890,36119.89
7000,7659.2427
16190,13878.833
15990,15326.005
23995,21547.05
21998,20238.576
19750,17804.814
30480,25794.99
13890,15836.044
11799,11603.472
16315,16103.26
20500,18853.37
14599,14995.516
7506,12136.257
10795,10715.983
10000,14741.19
11400,11822.818
23749,22355.168
32990,27381.807
22999,21199.924
7750,7779.306
14750,17422.92
24995,24645.723
26240,27901.326
11990,11821.623
13600,17496.22
10398,8730.917
11300,12123.737
7498,8897.483
17250,20842.854
19599,21426.744
8490,9037.319
19298,21651.06
10500,10637.833
19995,20315.512
21840,25043.193
29920,30694.93
8698,8711.313
7989,8269.1
8000,8058.5615
36999,37921.04
12750,16711.756
13000,13464.556
14498,13510.991
9270,9421.493
17450,18102.672
9200,8151.0933
17300,16048.878
46995,36142.113
30124,30503.87
17100,18630.988
27000,32046.516
22969,29743.541
23490,24164.4
9999,9998.296
14000,14726.851
16498,18708.564
27490,30701.844
14698,16799.98
13450,11686.542
13995,15689.219
10390,13327.435
12500,13416.534
16495,15132.921
7625,8075.9688
8990,8632.599
14900,13832.015
17207,16954.885
15600,17110.732
17450,19781.137
17480,14051.079
23495,18562.744
10397,11701.36
10560,9999.399
8250,7900.3545
15790,15995.493
16800,16694.633
13295,15794.118
3350,4773.247
29290,29114.963
19700,18431.545
15900,14223.147
10399,8964.188
5700,5346.897
9400,9427.799
7000,6948.1
13785,21421.498
20769,23916.574
10240,10481.169
15995,13617.024
52995,43980.664
15995,17104.355
17799,19277.771
13500,14697.13
11500,10861.51
15299,14070.808
20500,15123.71
9500,10453.62
13000,12024.866
22995,23463.87
10990,15934.322
15770,18731.041
2395,4059.131
6800,8522.087
6465,7337.028
19741,19617.021
7150,6922.1704
10795,9561.134
9998,10370.599
15000,16378.937
23780,25140.824
8200,12896.238
9990,10350.173
15050,14225.753
22850,24963.639
17700,26756.225
16212,22230.557
22491,20399.982
14450,13504.801
9191,11079.683
19491,14890.741
36850,34452.676
9680,8456.692
13000,11567.761
8195,7937.581
13499,15140.627
24711,22554.906
11799,10521.138
11795,10540.477
5499,5212.848
19300,15038.03
12990,11410.974
14300,15141.716
39991,39950.98
24649,30604.744
19500,18004.225
18440,21807.617
7498,7700.501
7620,8496.208
13999,13416.905
20299,27198.174
18999,22143.74
11999,10278.8
21488,23082.186
25400,28240.408
34950,33585.062
25925,23009.684
2795,3148.905
18339,19042.615
8500,10717.599
9130,9360.45
17298,18950.385
11495,12120.567
20981,17705.78
21695,22387.592
8300,8868.863
17799,20255.338
23295,16427.111
10990,10416.282
10999,10801.702
19498,23430.068
13490,13498.979
19495,17046.557
8695,8293.699
8995,8602.298
7490,8541.147
2491,2747.8079
10495,11760.731
26481,19877.47
20998,24806.916
23990,25350.467
11209,10172.563
23450,26542.807
13495,11115.706
41900,44659.63
12999,17519.152
11091,11204.044
13998,12008.041
8690,10714.4
21995,19327.234
8200,9629.929
13130,16196.535
27890,26206.545
22899,20718.02
16750,18403.045
31000,30109.635
12200,10884.941
20450,22451.93
26356,28076.82
26900,32140.072
16998,13872.364
16920,20002.38
8995,9363.114
6000,6485.3247
22199,21623.713
24490,29645.338
19300,17077.355
5750,5513.484
20299,18951.236
10698,9109.235
19950,20764.213
19400,18109.63
13995,13856.796
11270,13633.079
19990,20767.506
16490,16080.079
25990,29055.31
10490,9969.675
16395,16962.121
17999,25637.367
10185,10763.871
19998,19850.275
12390,11661.113
12995,11959.019
17990,15359.672
17300,18184.951
34990,30638.027
11785,14180.259
21550,21055.764
17950,22796.463
18995,18185.148
6245,6529.7534
6495,9108.266
11500,10175.208
19499,23578.635
25248,22747.701
18480,21731.842
15499,14554.196
7798,7387.541
7500,6536.9043
24750,23565.088
17599,19402.994
18990,17439.383
21400,25258.957
17986,13860.532
9495,9471.225
32991,30323.494
13695,15349.454
33990,35593.47
14899,16115.179
8499,8189.3228
16995,19384.984
26990,23687.816
15995,17126.596
8298,9474.433
22895,25978.416
19990,21097.62
17400,18245.602
21832,25046.326
25888,27439.357
10449,10881.104
17500,14898.615
19995,19598.527
12295,12734.44
34269,21408.303
12099,13016.81
14500,12635.733
11698,12961.448
30999,30757.102
29980,26780.984
17999,24076.498
10400,10580.981
10200,11262.072
8899,10362.884
15450,16746.041
16000,15715.536
13200,13204.806
26299,24731.225
30990,28508.889
22995,21094.25
17796,19032.42
9299,7593.853
30249,29654.422
23998,22583.666
17499,17547.928
9640,14262.786
12096,14452.097
30991,29131.305
47990,45650.016
11398,12649.332
24430,22979.592
12995,14465.952
6698,7687.6025
7542,12780.081
12080,14694.86
26750,24482.87
23491,27362.418
21399,19372.936
17295,15733.351
9190,9371.52
6051,7739.0645
26998,24879.164
7995,11658.106
31450,32211.082
16199,15958.841
16995,15335.297
9990,12428.372
19000,18365.324
11698,20211.436
15275,13943.941
9299,10799.206
12500,15027.202
8000,8123.6055
28566,30461.975
19849,23855.26
16000,18700.568
16999,18414.947
7495,7272.0767
15900,14260.138
14990,13192.249
12090,14326.489
14698,13845.775
14750,13511.971
32250,32396.73
11950,10515.63
15750,16692.723
8800,8542.114
29985,25480.713
34948,27977.914
6195,5545.847
22494,23592.006
11698,13000.359
9998,9844.442
18999,17737.37
22500,18107.393
8110,8631.206
16700,16194.053
18000,21541.13
10495,10428.879
24990,30915.367
12695,14326.465
10999,12313.597
31699,34314.22
15498,12643.241
11332,13377.237
9800,11451.012
17700,17020.758
12795,10243.476
17140,13680.563
18500,17047.654
16000,13327.551
12200,9475.034
14998,15131.375
7690,8933.03
43990,47591.227
15750,15917.0625
16199,14858.353
16000,14159.569
10889,14315.497
13981,16616.998
20732,22467.396
12750,10960.982
21200,22424.15
15900,18103.55
23995,20644.326
14750,17384.121
13000,15248.576
11900,11411.345
11698,12390.789
9998,9231.735
13789,14346.366
16999,20035.59
13591,13046.149
13671,13210.497
22453,23266.932
13100,14825.751
24500,23719.367
33950,30232.99
12998,16557.502
15940,17291.314
27250,26769.37
35740,40644.047
17995,8425.844
18995,18975.455
5995,5994.5522
5570,6217.108
14000,16471.332
10620,10815.218
8998,8881.474
13000,12700.091
10700,9823.657
11119,11692.116
15990,17540.654
35440,34100.566
16900,15370.948
16480,17781.467
14999,15462.134
5990,7908.8926
7895,9401.501
16499,14594.696
6500,7414.3735
15491,16725.91
14500,11763.498
13890,14075.803
20970,19617.936
10800,10897.666
26990,29431.803
11995,12120.017
30700,29116.576
3495,5141.5103
22680,21249.207
9793,11322.763
27995,26309.195
12995,11552.098
6987,7304.531
18858,18659.309
18998,20783.412
12999,12734.419
5750,5990.197
16600,18522.549
23485,22997.18
23995,21827.91
8950,8971.63
8995,9437.712
16950,18029.1
8495,8316.871
17480,18328.777
40999,37926.645
8900,10634.103
16990,17640.377
22500,15808.754
14398,13254.12
12200,13697.918
8990,8967.614
15150,13294.345
11450,14331.639
7757,9557.392
11498,13134.071
10995,13283.654
7499,7632.801
5695,6437.014
17999,16036.931
18700,19050.357
14700,16497.572
18498,22203.912
48898,44654.234
14990,13412.728
32480,38767.18
24995,23920.81
19946,23153.307
18350,16408.959
14999,12636.8545
5495,5880.986
13500,11973.538
17999,23091.213
8291,9065.495
12000,16611.328
11495,12891.615
13995,12970.389
12950,12895.659
20990,21885.074
25495,23548.541
6977,9637.761
21895,21947.463
7000,7144.136
11950,11635.839
8380,8623.278
31499,27343.588
11495,10628.207
20149,21665.197
23499,18786.076
10999,11134.63
7991,8816.634
18990,23580.516
15700,13886.716
8299,10270.388
2695,3219.4978
6741,6684.027
7500,7669.8643
12995,13817.385
9377,9408.659
15995,17206.291
12990,13387.249
23695,15796.841
45199,43903.453
19320,16453.42
26888,27355.768
19495,16306.858
12700,13778.821
13950,14268.685
22500,20604.693
23000,22312.361
25799,24349.229
5795,6010.464
19999,18712.639
17498,17742.975
39990,40485.32
9200,10394.3545
10990,12059.304
25250,23502.078
29995,30810.01
16998,18051.115
28980,22686.088
8990,9848.694
28900,28203.225
20995,19537.01
35888,29938.22
16980,17370.809
11149,16347.183
28990,29139.924
12999,10832.886
11499,11873.499
10999,12443.108
24995,26830.111
3495,2665.058
18250,14573.72
15000,11622.673
13800,8758.941
9491,10002.182
15750,15754.681
34900,33431.594
8975,7816.9014
23980,24579.053
7441,7958.4424
13998,13053.472
13495,12222.004
9795,11263.044
25998,22070.56
13000,12325.965
14990,14007.991
12491,14113.265
7925,7868.42
29990,30202.143
37682,39676.617
19790,15511.982
6990,8374.601
13995,12843.621
25390,26460.064
10680,10382.896
11110,10922.079
41750,34670.934
15950,19837.95
7498,7608.9644
8980,8783.519
7211,7751.8447
15984,15414.081
23995,26967.53
20499,20340.72
18940,15950.569
10350,9404.385
15270,14632.816
20750,19216.01
24589,30604.744
23981,18762.82
26049,30418.191
6500,6629.266
8788,9285.366
48090,46228.652
10500,11404.096
10975,12430.976
14995,15100.026
25879,25932.074
9290,9542.261
9500,11904.907
23000,25102.475
16899,15746.249
10500,9099.169
19500,19629.78
14940,14440.105
18099,17641.664
9495,10531.12
5999,7176.1587
37399,29327.299
14995,15822.637
3395,3286.348
17495,22318.752
11968,10239.001
9795,11008.6455
12830,13780.151
17991,16383.846
7500,6847.7173
22990,19462.09
12990,12624.405
19490,16317.398
7399,7922.372
24990,25375.064
9000,6412.7974
29343,30069.129
12000,9413.772
35480,31030.303
7450,9882.437
26875,33086.18
46000,45358.75
16750,17071.094
12300,11518.1455
9599,9850.618
9990,12794.547
8498,7914.683
31950,31181.596
29990,31167.873
26295,25173.578
18738,21052.139
17996,21686.37
10897,11777.403
32640,33396.305
2450,3935.5256
38250,39020.758
11995,10382.806
12000,11196.965
16990,17890.723
17500,20040.633
49500,36406.547
5590,7029.697
7390,8838.345
17995,14932.157
44990,38994.582
15498,16858.123
25849,26180.963
21890,25220.918
18500,14623.66
6812,7742.7954
10395,13140.262
10930,10889.681
8397,9659.925
30570,31941.701
7710,7119.6445
2799,2677.6301
10499,10821.831
19991,19988.904
18440,21740.436
12995,12339.88
7490,15073.792
32101,34265.664
12832,14847.038
27680,28395.885
9489,9172.272
8295,8653.635
10000,9891.549
5795,4120.5493
10995,13021.358
29489,22985.322
7495,7492.043
22300,23206.42
12500,13974.191
45498,47788.75
5631,5742.553
16498,15856.657
25599,23500.994
14999,14929.71
26570,27983.734
13500,13694.333
11341,10049.041
28980,26529.068
7851,9599.898
10550,16541.043
28551,27814.295
5328,3666.8672
7691,9721.188
23751,20817.736
11495,12744.53
17499,17189.986
16700,12235.827
7795,8168.046
9950,11174.112
16495,17498.395
8999,5815.0913
21995,18822.592
23000,24092.107
17702,21143.572
19990,20855.916
22971,18945.61
12000,13869.546
15785,13600.245
17498,14386.827
39990,31881.992
7298,7846.5513
39410,37167.797
13250,12610.2
19750,27636.059
9390,12140.433
8000,8339.663
15995,17390.143
17498,18948.25
32993,29483.127
28389,26133.357
10750,10813.887
20000,20040.135
27500,30543.537
35990,33900.383
37699,40136.727
19999,18765.154
17090,13924.995
7000,6399.2993
17500,18469.041
7540,7096.436
19751,22429.857
15699,14189.595
11000,8428.833
29490,22465.736
11495,10836.492
8998,8187.9106
8000,9209.864
8995,10804.216
9890,12359.895
7599,7389.688
10120,12037.03
6990,7854.683
17202,14527.325
6498,8371.243
17495,18334.385
28998,29913.662
8490,6627.2188
19499,20521.22
14000,12915.464
17890,15351.109
17102,14739.283
17195,13559.806
15498,16849.676
16950,12823.917
22499,23921.674
19499,19522.166
10999,12396.282
33499,27812.03
19495,22453.244
11000,10953.334
21220,21091.62
4995,4890.0474
21980,21288.596
8490,8927.491
11699,12573.534
10495,9805.503
13500,12378.653
29950,27802.832
33440,26703.035
11999,11443.734
34259,27876.12
5995,7331.548
25636,23238.889
15599,16203.688
10997,11096.4795
7750,8009.2363
22752,25268.35
17480,15906.486
9750,9721.841
11989,12952.236
35000,45314.96
17970,21118.385
24480,19058.35
24898,27828.771
12700,13429.694
25444,25531.812
14490,15531.253
16497,13557.054
4750,6091.735
15110,16659.557
8750,6305.1113
17998,17938.88
17800,17291.85
18588,18711.188
8600,9271.652
12995,12569.6875
9995,9806.008
15750,14940.478
23500,19856.744
13995,9924.698
13291,19912.615
20000,23249.475
19760,19305.307
8975,11325.92
13100,11729.173
8997,8155.3315
24000,26359.56
13890,16376.806
14998,13620.224
7580,6267.387
10999,9745.954
8689,10205.727
11150,11645.284
8490,8915.503
27550,29253.586
11350,12172.756
9999,12069.572
32500,36976.016
17298,17188.646
18999,20121.322
13920,13071.567
25498,21430.232
24990,25099.793
18399,26498.568
22500,19342.549
9599,9414.673
20000,18190.457
24581,23814.896
18999,18256.143
24352,21202.633
19500,20021.803
10295,10090.063
11998,11710.2
15500,19145.666
7275,8863.753
15495,16677.03
11698,10957.921
19498,19260.5
12391,10517.927
9970,9162.106
14650,15047.776
13997,11844.724
32995,32426.082
45500,45985.797
21780,22905.516
13894,12432.852
31898,38027.14
19000,25962.564
8614,11188.581
16289,12434.321
15990,14415.933
8130,9369.673
25491,32264.932
7995,8626.492
11500,13069.976
10999,12292.161
17567,15542.476
14000,22425.955
19328,18736.967
12789,11697.115
9192,10235.607
7299,6295.814
36996,31491.18
16500,16108.132
7695,8144.9995
24400,25473.432
13490,14351.065
15960,14640.134
16950,14187.615
12299,9921.013
13799,16646.104
15498,14809.735
20250,18084.205
13498,13781.43
15295,13491.073
20980,22125.49
23875,18274.678
22998,17618.943
16780,15499.343
24990,20353.314
27990,25235.389
9500,9703.993
13740,14276.234
11495,14180.019
31990,23226.174
7761,6841.235
18200,20252.725
16000,15232.51
12227,11208.879
12500,12965.221
6695,6577.7437
11990,8904.181
21950,22068.06
44888,25412.936
45799,43194.27
18490,22264.447
18995,23347.37
19000,19667.355
17365,18472.932
10500,11621.158
15999,16031.704
14499,10147.582
7670,6948.7427
25450,28691.28
8450,7750.0337
7998,7762.005
18999,22539.803
6700,7772.925
30298,25485.252
10490,10242.165
18299,19853.998
7582,8411.053
9490,9546.072
16000,14202.536
14000,15763.828
21950,19535.684
8999,10664.735
13795,13241.802
5495,8006.295
36490,36349.71
8000,8570.843
12650,14759.8125
12495,15303.664
13170,14221.534
21691,23937.182
20000,15599.061
7149,7480.509
28800,24989.715
10795,10994.922
20450,17897.467
7295,7124.7476
10999,12649.071
10499,10948.673
12695,13413.946
12691,11154.965
23250,27484.023
11998,12657.11
39950,38948.43
15698,17752.824
6100,6291.232
27000,27933.162
23990,20738.99
9995,9149.78
14500,13504.7295
11300,9633.554
5995,7204.6323
26340,24975.48
12933,14330.056
25945,28104.154
13940,11764.368
39500,36328.707
7495,10345.808
13495,14109.843
11990,12623.723
24990,24855.86
35371,34181.465
8999,10642.5205
17000,14889.865
9857,11901.02
9500,9934.575
24890,28950.135
22852,20405.584
13070,13765.14
13999,12664.688
11000,13291.067
31990,27472.729
18850,17812.727
35995,27904.906
22990,29678.783
18900,15778.007
19995,20996.193
10700,8945.058
9620,11036.817
16070,16040.733
9992,8967.487
6798,8211.501
17998,17832.814
32995,17731.225
19895,21561.287
8750,9427.965
10999,10200.694
15380,13762.39
11999,12178.206
17600,15961.042
5930,7879.274
12933,14331.956
47770,44269.35
21697,21469.955
19445,16934.08
11000,10906.097
5995,5041.3115
13000,10926.04
19980,26584.338
13298,11587.072
5690,5626.7866
25999,26642.545
14950,14719.272
11450,9183.839
33500,27814.566
24000,25390.76
17395,20394.521
25559,25932.074
11300,10772.519
51995,36310.785
8490,9548.372
12000,11286.958
11499,13712.577
43000,45745.594
19779,21858.1
27495,32710.953
11995,11779.671
21630,20143.398
8412,8153.053
17500,18335.541
28495,27043.812
17997,20051.582
17949,19129.064
24280,22315.6
7495,8988.009
12999,15991.696
23299,20093.873
27950,21052.69
21995,20959.365
16745,17532.703
11990,9963.026
9445,11916.172
8498,8330.7
8940,9043.503
28495,25687.305
17800,19398.486
21445,21746.182
12995,15713.764
11495,10213.603
22490,24926.336
23995,20696.078
12000,13949.3545
37899,41033.656
13670,13378.685
26579,28591.71
8080,8541.3125
9440,10105.948
8475,9542.401
11675,13611.411
10900,10538.978
17998,20927.322
11995,14734.212
28999,26414.553
10499,11270.487
19999,20217.541
22490,20703.14
12600,13032.339
9995,12029.4795
35988,39208.3
13950,13983.579
8973,10162.173
17995,10639.343
13000,15259.685
10261,11844.94
15400,15531.512
8750,8136.963
10500,11323.286
6698,8812.046
18970,21808.033
35995,36231.258
24850,32493.498
26998,53225.188
26350,24291.26
20000,23081.643
22995,21894.959
7698,7787.193
54900,46144.21
14195,11720.9795
18500,16233.7295
9440,8482.435
10070,9902.946
23290,19469.682
18990,19551.186
8999,9359.151
